case_id,chemical_id,chemical_name,casrn,dtxsid,smiles,inchikey,endpoint,endpoint_code,effect,measurement,species,common_name,phylum,class_name,order,family,genus,species_group,duration_h,medium,temperature_c,ph,ctx_hardness,study_year,source,structure_source,chemical_class,toxicity_value,toxicity_unit,molar_concentration,target_log_molar,physchem_mol_wt,physchem_logp,known_ood,is_hard_ood,case_row_count,document_count,asset_ids,document_keys,document_urls,case_spread_log_molar,species_canon,regulatory_species,regulatory_taxon,study_type,nominal_or_measured,conc_based_on,basis_for_effect,freshwater_keyword_flag,standard_species_flag,mech_cytotox_hit_rate,mech_cytotox_lower_log10_um,mech_cytotox_lower_um,mech_cytotox_median_log10_um,mech_cytotox_median_um,mech_cytotox_nhit,mech_cytotox_ntested,mech_feature_count,mech_h295r_active_endpoint_count,mech_h295r_andr_max_abs,mech_h295r_bmd_min,mech_h295r_cort_max_abs,mech_h295r_cortic_max_abs,mech_h295r_critical_val,mech_h295r_doc_max_abs,mech_h295r_e1_max_abs,mech_h295r_e2_max_abs,mech_h295r_maxmmd_max,mech_h295r_mean_abs,mech_h295r_mmd_max,mech_h295r_ohpreg_max_abs,mech_h295r_ohprog_max_abs,mech_h295r_prog_max_abs,mech_h295r_testo_max_abs,mech_h295r_x11dcort_max_abs,mech_lit_ar_agonist,mech_lit_ar_antagonist,mech_lit_ar_binding,mech_lit_er_agonist,mech_lit_er_antagonist,mech_lit_er_binding,mech_toxcast_ar_auc_agonist,mech_toxcast_ar_auc_antagonist,mech_toxcast_er_auc_agonist,mech_toxcast_er_auc_antagonist,external_subset
178452-71-6__fish_96h_lc50__Oncorhynchus mykiss,178452-71-6,"Chromate(5-), bis[6-[[[4-[2-(1-butyl-5-cyano-1,6-dihydro-2-hydroxy-4-methyl-6-oxo-3-pyridinyl)diazenyl]phenyl]sulfonyl]amino]-4-(hydroxy-κO)-3-[2-[2-(hydroxy-κO)-5-nitro-3-sulfophenyl]diazenyl]-2-naphthalenesulfonato(4-)]-, sodium (1:5)",178452-71-6,,[Na+].[Na+].[Na+].[Na+].[Na+].[Cr+3].CCCCN1C(O)=C(N=NC2=CC=C(C=C2)S(=O)(=O)NC2=CC3=C([O-])C(N=NC4=C([O-])C(=CC(=C4)[N+]([O-])=O)S([O-])(=O)=O)=C(C=C3C=C2)S([O-])(=O)=O)C(C)=C(C#N)C1=O.CCCCN1C(O)=C(N=NC2=CC=C(C=C2)S(=O)(=O)NC2=CC3=C([O-])C(N=NC4=C([O-])C(=CC(=C4)[N+]([O-])=O)S([O-])(=O)=O)=C(C=C3C=C2)S([O-])(=O)=O)C(C)=C(C#N)C1=O,AJWDFARYSIOWKO-UHFFFAOYSA-F,fish_96h_lc50,LC50,MOR,MORT,Oncorhynchus mykiss,Rainbow Trout,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Fish;Standard Test Species;U.S. Threatened and Endangered Species,96.0,FW,13.4,7.55,66.0,,echa_extension_main,dsstox_casrn,unclassified,2.8838451268357782e-05,M,2.8838451268357782e-05,-4.540028066548536,1872.5,-6.617500000000046,False,False,1,1,157e177a-3bf0-4836-a90b-c8b85a42edf2,5f692c75-0323-4378-9b2d-a87388b3b5c4_a5d202de-4cd5-4418-9abd-4197e8da9be1,https://chem.echa.europa.eu/html-pages-prod/157e177a-3bf0-4836-a90b-c8b85a42edf2/documents/5f692c75-0323-4378-9b2d-a87388b3b5c4_a5d202de-4cd5-4418-9abd-4197e8da9be1.html,0.0,Oncorhynchus mykiss,Oncorhynchus mykiss (previous name: Salmo gairdneri),freshwater fish,flow-through,nominal,test mat.,mortality (fish),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
18085-02-4__fish_96h_lc50__Pimephales promelas,18085-02-4,"1,2-diacetoxybut-3-ene",18085-02-4,,CC(=O)OCC(OC(C)=O)C=C,MWWXARALRVYLAE-UHFFFAOYNA-N,fish_96h_lc50,LC50,MOR,MORT,Pimephales promelas,Fathead Minnow,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pimephales,Fish;Standard Test Species,96.0,FW/,24.7,7.6,45.1,,echa_extension_main,dsstox_casrn,unclassified,0.0001945638285515,M,0.0001945638285515,-3.710937896444994,172.18,0.6672,False,False,1,1,34616939-26e5-4482-9aef-f673e080f19f,56f7e5b0-b5f9-4484-923b-adcfef9e79ad_7f918958-201c-48ee-87da-bd10ce794661,https://chem.echa.europa.eu/html-pages-prod/34616939-26e5-4482-9aef-f673e080f19f/documents/56f7e5b0-b5f9-4484-923b-adcfef9e79ad_7f918958-201c-48ee-87da-bd10ce794661.html,0.0,Pimephales promelas,Pimephales promelas,freshwater fish,static,not specified,not specified,mortality (fish),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
213265-83-9__algae_72_96h_ec50__Desmodesmus subspicatus,213265-83-9,"4,6-Dichloro-5-fluoropyrimidine",213265-83-9,,FC1=C(Cl)N=CN=C1Cl,DGMIGAHDDPJOPN-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,POP,ABND,Desmodesmus subspicatus,Green Algae,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Desmodesmus,Algae;Standard Test Species,72.0,FW,24.0,7.3,,,echa_extension_main,dsstox_casrn,unclassified,2.050722736204957e-06,M,2.050722736204957e-06,-5.688093053564362,166.96,1.9225,False,False,2,1,0e993d78-592e-48fb-a2c0-f770b414bdb8,8a15dec8-62c3-4dbf-9339-d74de7b141b2_50d26ddf-914a-4fed-b212-4f862b1f40fa,https://chem.echa.europa.eu/html-pages-prod/0e993d78-592e-48fb-a2c0-f770b414bdb8/documents/8a15dec8-62c3-4dbf-9339-d74de7b141b2_50d26ddf-914a-4fed-b212-4f862b1f40fa.html,0.5115315630804123,Desmodesmus subspicatus,Desmodesmus subspicatus (previous name: Scenedesmus subspicatus),aquatic algae and cyanobacteria,static,nominal,test mat.,biomass,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
22673-19-4__daphnia_48h_ec50__Daphnia magna,22673-19-4,"Tin, dibutylbis(2,4-pentanedionato-kO2,kO4)-,",22673-19-4,,CCCC[Sn](CCCC)(O\C(C)=C/C(C)=O)O\C(C)=C/C(C)=O,UVDDHYAAWVNATK-VGKOASNMSA-L,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,9.691336123840887e-06,M,9.691336123840887e-06,-5.013616343567499,431.16,5.047600000000005,False,False,2,2,9b078abd-5dc7-4f10-b381-907fdf652c27,3e5b90d4-9e06-4a77-932d-950dfa869346_8f785a92-e080-4400-9162-b17552193f10; IUC5-ffebf8fb-390a-4024-9c49-5ba24488c1b3_8f785a92-e080-4400-9162-b17552193f10,https://chem.echa.europa.eu/html-pages-prod/9b078abd-5dc7-4f10-b381-907fdf652c27/documents/3e5b90d4-9e06-4a77-932d-950dfa869346_8f785a92-e080-4400-9162-b17552193f10.html; https://chem.echa.europa.eu/html-pages-prod/9b078abd-5dc7-4f10-b381-907fdf652c27/documents/IUC5-ffebf8fb-390a-4024-9c49-5ba24488c1b3_8f785a92-e080-4400-9162-b17552193f10.html,0.6399842480415892,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,static,[Empty],[Empty],[Empty],True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
23386-52-9__daphnia_48h_ec50__Daphnia magna,23386-52-9,"sodium 1,4-dicyclohexyloxy-1,4-dioxobutane-2-sulfonate",23386-52-9,,[Na+].[O-]S(=O)(=O)C(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,UELAIMNOXLAYRW-UHFFFAOYNA-M,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,0.0011651568313078,M,0.0011651568313078,-2.9336156142195184,384.42,-0.9538999999999948,False,False,2,1,c98b2597-5fef-405a-85a5-db6ee1e76bcf,2939fd98-9b5b-4cd3-be63-6b5775915ec5_cfa19479-29cf-4985-a817-49bddd093bd2,https://chem.echa.europa.eu/html-pages-prod/c98b2597-5fef-405a-85a5-db6ee1e76bcf/documents/2939fd98-9b5b-4cd3-be63-6b5775915ec5_cfa19479-29cf-4985-a817-49bddd093bd2.html,0.0174516798277286,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,static,nominal,act. ingr.,other: immobilization,True,True,0.0136986301369863,3.0,1000.0,3.0,1000.0,1.0,73.0,14.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,echa_extension
23386-52-9__fish_96h_lc50__Lepomis macrochirus,23386-52-9,"sodium 1,4-dicyclohexyloxy-1,4-dioxobutane-2-sulfonate",23386-52-9,,[Na+].[O-]S(=O)(=O)C(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,UELAIMNOXLAYRW-UHFFFAOYNA-M,fish_96h_lc50,LC50,MOR,MORT,Lepomis macrochirus,Bluegill,Chordata,Actinopterygii,Perciformes,Centrarchidae,Lepomis,Fish;Standard Test Species,96.0,FW,23.0,7.83,21.0,,echa_extension_main,dsstox_casrn,unclassified,0.00119791912919,M,0.00119791912919,-2.9215724999200026,384.42,-0.9538999999999948,False,False,2,1,c98b2597-5fef-405a-85a5-db6ee1e76bcf,0b54c4f0-5551-4bbb-a681-2ef8ad655915_cfa19479-29cf-4985-a817-49bddd093bd2,https://chem.echa.europa.eu/html-pages-prod/c98b2597-5fef-405a-85a5-db6ee1e76bcf/documents/0b54c4f0-5551-4bbb-a681-2ef8ad655915_cfa19479-29cf-4985-a817-49bddd093bd2.html,0.017728766960432,Lepomis macrochirus,Lepomis macrochirus,freshwater fish,static,nominal,act. ingr.,mortality (fish),True,True,0.0136986301369863,3.0,1000.0,3.0,1000.0,1.0,73.0,14.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,echa_extension
23519-77-9__daphnia_48h_ec50__Daphnia magna,23519-77-9,Zirconium tetrakis(propa-1-olato),23519-77-9,,[Zr+4].CCC[O-].CCC[O-].CCC[O-].CCC[O-],XPGAWFIWCWKDDL-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,0.0111241360783451,M,0.0111241360783451,-1.9537337071763647,327.576,-0.9756999999999963,False,False,1,1,999af58c-adb0-4591-a0c8-81cd41303782,0592c292-0bc3-4aab-9629-f0c19135a68e_9abcab44-2b37-4a75-9df7-689769ec8043,https://chem.echa.europa.eu/html-pages-prod/999af58c-adb0-4591-a0c8-81cd41303782/documents/0592c292-0bc3-4aab-9629-f0c19135a68e_9abcab44-2b37-4a75-9df7-689769ec8043.html,0.0,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,static,nominal,test mat.,mobility,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
23519-77-9__fish_96h_lc50__Pimephales promelas,23519-77-9,Zirconium tetrakis(propa-1-olato),23519-77-9,,[Zr+4].CCC[O-].CCC[O-].CCC[O-].CCC[O-],XPGAWFIWCWKDDL-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Pimephales promelas,Fathead Minnow,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pimephales,Fish;Standard Test Species,96.0,FW/,24.7,7.6,45.1,,echa_extension_main,dsstox_casrn,unclassified,0.0139032850538406,M,0.0139032850538406,-1.856882572969277,327.576,-0.9756999999999963,False,False,2,1,999af58c-adb0-4591-a0c8-81cd41303782,e5872aac-7c97-45e7-a7f1-7f93d48b14fc_9abcab44-2b37-4a75-9df7-689769ec8043,https://chem.echa.europa.eu/html-pages-prod/999af58c-adb0-4591-a0c8-81cd41303782/documents/e5872aac-7c97-45e7-a7f1-7f93d48b14fc_9abcab44-2b37-4a75-9df7-689769ec8043.html,0.0143029770198086,Pimephales promelas,Pimephales promelas,freshwater fish,flow-through,meas. (not specified),test mat.,mortality (fish),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
2373-38-8__fish_96h_lc50__Oncorhynchus mykiss,2373-38-8,"sodium 1,4-bis(1,3-dimethylbutoxy)-1,4-dioxobutane-2-sulfonate",2373-38-8,,[Na+].CC(C)CC(C)OC(=O)CC(C(=O)OC(C)CC(C)C)S([O-])(=O)=O,BTJYKXPSPBJJDQ-UHFFFAOYNA-M,fish_96h_lc50,LC50,MOR,MORT,Oncorhynchus mykiss,Rainbow Trout,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,Fish;Standard Test Species;U.S. Threatened and Endangered Species,96.0,FW,13.4,7.55,66.0,,echa_extension_main,dsstox_casrn,unclassified,0.002763065077101,M,0.002763065077101,-2.5586088862405463,388.45,-0.7500999999999969,False,False,2,1,c1f251f5-a06b-493a-9b36-a1cd918ca38f,2b1fb279-3e82-453e-859f-7297a1a907b6_110e2504-09c8-45ca-9e06-b9a787993e2e,https://chem.echa.europa.eu/html-pages-prod/c1f251f5-a06b-493a-9b36-a1cd918ca38f/documents/2b1fb279-3e82-453e-859f-7297a1a907b6_110e2504-09c8-45ca-9e06-b9a787993e2e.html,0.0969100130080562,Oncorhynchus mykiss,Oncorhynchus mykiss (previous name: Salmo gairdneri),freshwater fish,static,nominal,act. ingr.,mortality (fish),True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
23787-90-8__algae_72_96h_ec50__Raphidocelis subcapitata,23787-90-8,"1,1,5,5-tetramethylhexahydro-2H-2,4a-methanonaphthalen-8(5H)-one",23787-90-8,,CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C,VCOCESNMLNDPLX-UHFFFAOYNA-N,algae_72_96h_ec50,EC50,POP,ABND,Raphidocelis subcapitata,Green Algae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,Algae;Standard Test Species,72.0,FW,24.0,7.5,,,echa_extension_main,dsstox_casrn,unclassified,4.813393652906308e-05,M,4.813393652906308e-05,-4.317548619042784,220.356,3.818000000000003,False,False,2,1,cdc757cd-0789-4cdb-be4c-6f0210d95e7b,IUC5-550992a1-5165-4c38-950b-5c6c5d1c20fc_b6beb064-bd11-424f-86a7-e234a1976c2c,https://chem.echa.europa.eu/html-pages-prod/cdc757cd-0789-4cdb-be4c-6f0210d95e7b/documents/IUC5-550992a1-5165-4c38-950b-5c6c5d1c20fc_b6beb064-bd11-424f-86a7-e234a1976c2c.html,0.3010299956639812,Raphidocelis subcapitata,"Raphidocelis subcapitata (previous names: Pseudokirchneriella subcapitata, Selenastrum capricornutum)",aquatic algae and cyanobacteria,static,meas. (initial),test mat.,growth rate,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
23787-90-8__daphnia_48h_ec50__Daphnia magna,23787-90-8,"1,1,5,5-tetramethylhexahydro-2H-2,4a-methanonaphthalen-8(5H)-one",23787-90-8,,CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C,VCOCESNMLNDPLX-UHFFFAOYNA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,2.405198860026505e-05,M,2.405198860026505e-05,-4.618849010665685,220.356,3.818000000000003,False,False,1,1,cdc757cd-0789-4cdb-be4c-6f0210d95e7b,IUC5-c44d9449-6f74-4477-bf53-c1ce055f1014_b6beb064-bd11-424f-86a7-e234a1976c2c,https://chem.echa.europa.eu/html-pages-prod/cdc757cd-0789-4cdb-be4c-6f0210d95e7b/documents/IUC5-c44d9449-6f74-4477-bf53-c1ce055f1014_b6beb064-bd11-424f-86a7-e234a1976c2c.html,0.0,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,static,meas. (initial),test mat.,mobility,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
2404-44-6__algae_72_96h_ec50__Desmodesmus subspicatus,2404-44-6,2-octyloxirane,2404-44-6,,CCCCCCCCC1CO1,AAMHBRRZYSORSH-UHFFFAOYNA-N,algae_72_96h_ec50,EC50,POP,ABND,Desmodesmus subspicatus,Green Algae,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Desmodesmus,Algae;Standard Test Species,72.0,FW,24.0,7.3,,,echa_extension_main,dsstox_casrn,unclassified,1.957785426511765e-06,M,1.957785426511765e-06,-5.708234908645459,156.269,3.135800000000001,False,False,2,1,cf222a06-4356-449b-8642-11d7b96b4298,44b0ddea-a4af-42ec-ab15-7ab8e92d1e7e_a89cd128-b367-4e00-a73e-f26bbc27cfa7,https://chem.echa.europa.eu/html-pages-prod/cf222a06-4356-449b-8642-11d7b96b4298/documents/44b0ddea-a4af-42ec-ab15-7ab8e92d1e7e_a89cd128-b367-4e00-a73e-f26bbc27cfa7.html,0.460730838531493,Desmodesmus subspicatus,Desmodesmus subspicatus (previous name: Scenedesmus subspicatus),aquatic algae and cyanobacteria,static,meas. (initial),act. ingr.,growth rate,False,True,0.0,3.0,1000.0,3.0,1000.0,0.0,70.0,13.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,echa_extension
2404-44-6__daphnia_48h_ec50__Daphnia magna,2404-44-6,2-octyloxirane,2404-44-6,,CCCCCCCCC1CO1,AAMHBRRZYSORSH-UHFFFAOYNA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,1.094266937140443e-06,M,1.094266937140443e-06,-5.960876722622358,156.269,3.135800000000001,False,False,1,1,cf222a06-4356-449b-8642-11d7b96b4298,1d7e821e-8009-4863-89e1-3afca0f0e5c0_a89cd128-b367-4e00-a73e-f26bbc27cfa7,https://chem.echa.europa.eu/html-pages-prod/cf222a06-4356-449b-8642-11d7b96b4298/documents/1d7e821e-8009-4863-89e1-3afca0f0e5c0_a89cd128-b367-4e00-a73e-f26bbc27cfa7.html,0.0,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,static,meas. (geom. mean),act. ingr.,mortality,True,True,0.0,3.0,1000.0,3.0,1000.0,0.0,70.0,13.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,echa_extension
2416-94-6__algae_72_96h_ec50__Desmodesmus subspicatus,2416-94-6,"2,3,6-trimethylphenol",2416-94-6,,CC1=CC=C(C)C(O)=C1C,QQOMQLYQAXGHSU-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,POP,ABND,Desmodesmus subspicatus,Green Algae,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Desmodesmus,Algae;Standard Test Species,72.0,FW,24.0,7.3,,,echa_extension_main,dsstox_casrn,unclassified,0.0001395068798919,M,0.0001395068798919,-3.855404374287015,136.194,2.3174600000000005,False,False,1,1,a2830815-4601-4faf-8a24-8af1c9e45a8b,IUC5-acefd5d5-d509-426f-beca-4062389fa65f_0601786a-9b87-4206-b77d-3c971003220f,https://chem.echa.europa.eu/html-pages-prod/a2830815-4601-4faf-8a24-8af1c9e45a8b/documents/IUC5-acefd5d5-d509-426f-beca-4062389fa65f_0601786a-9b87-4206-b77d-3c971003220f.html,0.0,Desmodesmus subspicatus,Desmodesmus subspicatus (previous name: Scenedesmus subspicatus),aquatic algae and cyanobacteria,static,nominal,test mat.,biomass,False,True,0.0114942528735632,3.0,1000.0,3.0,1000.0,1.0,87.0,14.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,echa_extension
2416-94-6__algae_72_96h_ec50__Raphidocelis subcapitata,2416-94-6,"2,3,6-trimethylphenol",2416-94-6,,CC1=CC=C(C)C(O)=C1C,QQOMQLYQAXGHSU-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,POP,ABND,Raphidocelis subcapitata,Green Algae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,Algae;Standard Test Species,72.0,FW,24.0,7.5,,,echa_extension_main,dsstox_casrn,unclassified,0.0001042630365508,M,0.0001042630365508,-3.9818696308567874,136.194,2.3174600000000005,False,False,1,1,a2830815-4601-4faf-8a24-8af1c9e45a8b,1ce0d176-6b55-4b76-b3b9-9c7afdf524f0_0601786a-9b87-4206-b77d-3c971003220f,https://chem.echa.europa.eu/html-pages-prod/a2830815-4601-4faf-8a24-8af1c9e45a8b/documents/1ce0d176-6b55-4b76-b3b9-9c7afdf524f0_0601786a-9b87-4206-b77d-3c971003220f.html,0.0,Raphidocelis subcapitata,"Raphidocelis subcapitata (previous names: Pseudokirchneriella subcapitata, Selenastrum capricornutum)",aquatic algae and cyanobacteria,static,nominal,test mat.,biomass,False,True,0.0114942528735632,3.0,1000.0,3.0,1000.0,1.0,87.0,14.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,echa_extension
2416-94-6__daphnia_48h_ec50__Daphnia magna,2416-94-6,"2,3,6-trimethylphenol",2416-94-6,,CC1=CC=C(C)C(O)=C1C,QQOMQLYQAXGHSU-UHFFFAOYSA-N,daphnia_48h_ec50,EC50,ITX,IMBL,Daphnia magna,Water Flea,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Daphnia,Crustaceans;Standard Test Species,48.0,FW,20.0,7.6,165.7,,echa_extension_main,dsstox_casrn,unclassified,6.71835763690031e-05,M,6.71835763690031e-05,-4.172736881173395,136.194,2.3174600000000005,False,False,1,1,a2830815-4601-4faf-8a24-8af1c9e45a8b,IUC5-399f6b6c-9d30-44c6-aea0-aaabab03f2d4_0601786a-9b87-4206-b77d-3c971003220f,https://chem.echa.europa.eu/html-pages-prod/a2830815-4601-4faf-8a24-8af1c9e45a8b/documents/IUC5-399f6b6c-9d30-44c6-aea0-aaabab03f2d4_0601786a-9b87-4206-b77d-3c971003220f.html,0.0,Daphnia magna,Daphnia magna,freshwater aquatic invertebrates,static,nominal,test mat.,mobility,True,True,0.0114942528735632,3.0,1000.0,3.0,1000.0,1.0,87.0,14.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,echa_extension
2416-94-6__fish_96h_lc50__Leuciscus idus,2416-94-6,"2,3,6-trimethylphenol",2416-94-6,,CC1=CC=C(C)C(O)=C1C,QQOMQLYQAXGHSU-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Leuciscus idus,"Ide, Silver Or Golden Orfe",Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Leuciscus,Fish,96.0,FW/,14.0,,,,echa_extension_main,dsstox_casrn,unclassified,0.0001076405715376,M,0.0001076405715376,-3.968024004934735,136.194,2.3174600000000005,False,False,1,1,a2830815-4601-4faf-8a24-8af1c9e45a8b,IUC5-ad44f368-433e-4377-b916-0dde74fb24cc_0601786a-9b87-4206-b77d-3c971003220f,https://chem.echa.europa.eu/html-pages-prod/a2830815-4601-4faf-8a24-8af1c9e45a8b/documents/IUC5-ad44f368-433e-4377-b916-0dde74fb24cc_0601786a-9b87-4206-b77d-3c971003220f.html,0.0,Leuciscus idus,Leuciscus idus,freshwater fish,static,nominal,test mat.,mortality (fish),True,False,0.0114942528735632,3.0,1000.0,3.0,1000.0,1.0,87.0,14.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,echa_extension
2416-94-6__fish_96h_lc50__Pimephales promelas,2416-94-6,"2,3,6-trimethylphenol",2416-94-6,,CC1=CC=C(C)C(O)=C1C,QQOMQLYQAXGHSU-UHFFFAOYSA-N,fish_96h_lc50,LC50,MOR,MORT,Pimephales promelas,Fathead Minnow,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pimephales,Fish;Standard Test Species,96.0,FW/,24.7,7.6,45.1,,echa_extension_main,dsstox_casrn,unclassified,6.020823237440712e-05,M,6.020823237440712e-05,-4.220344122856127,136.194,2.3174600000000005,False,False,1,1,a2830815-4601-4faf-8a24-8af1c9e45a8b,IUC5-c847a544-6265-421b-8771-91b027a9c22a_0601786a-9b87-4206-b77d-3c971003220f,https://chem.echa.europa.eu/html-pages-prod/a2830815-4601-4faf-8a24-8af1c9e45a8b/documents/IUC5-c847a544-6265-421b-8771-91b027a9c22a_0601786a-9b87-4206-b77d-3c971003220f.html,0.0,Pimephales promelas,Pimephales promelas,freshwater fish,flow-through,nominal,test mat.,mortality (fish),True,True,0.0114942528735632,3.0,1000.0,3.0,1000.0,1.0,87.0,14.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,echa_extension
244761-29-3__algae_72_96h_ec50__Raphidocelis subcapitata,244761-29-3,Lithium bis(oxalato)borate,244761-29-3,,[Li+].O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,NVQAYVUCVASGDK-UHFFFAOYSA-N,algae_72_96h_ec50,EC50,POP,ABND,Raphidocelis subcapitata,Green Algae,Chlorophyta,Chlorophyceae,Sphaeropleales,Selenastraceae,Raphidocelis,Algae;Standard Test Species,72.0,FW,24.0,7.5,,,echa_extension_main,dsstox_casrn,unclassified,0.0001811754992517,M,0.0001811754992517,-3.741900533255226,193.79,-5.373999999999998,False,False,3,1,911cdc1b-3009-4e09-b94e-4fa7083a485a,IUC5-e82c2b7c-74c7-4965-96b2-1626e65affce_7a8f0245-d080-4749-b8da-b3147490c02f,https://chem.echa.europa.eu/html-pages-prod/911cdc1b-3009-4e09-b94e-4fa7083a485a/documents/IUC5-e82c2b7c-74c7-4965-96b2-1626e65affce_7a8f0245-d080-4749-b8da-b3147490c02f.html,0.0749539338481697,Raphidocelis subcapitata,"Raphidocelis subcapitata (previous names: Pseudokirchneriella subcapitata, Selenastrum capricornutum)",aquatic algae and cyanobacteria,static,nominal,test mat.,biomass,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,echa_extension
